user,first_social_sign,number_of_swaps,swaps_category,swapped_before_social,number_stake_actions,current_stake_raw,current_stake,stake_category,staked_before_social,defi_category
jiminas.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
gus.near,2022-10-12 00:00:00.000,3,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
deepcrunch.near,2023-01-07 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
azizulazu.near,2023-02-07 00:00:00.000,1,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
kapinear.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
massi24.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
yusra1505.near,2023-03-05 00:00:00.000,2,1-10 SWAPS,YES,2,-0.002446561944,0.0,NO STAKE,YES,DEFI MASTER
tac2206.near,2023-02-18 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
7c1a702faf4e75edc59058f0508b1d13d204b18413dc52c3d404ffb2027452be,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
quachkha.near,2022-11-14 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
a4bf9ff45e31d467d872667c1275ba5a94a6c5f75784cddefceb7c1ef73a78ed,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
a894a4adb1d5b21c91bb575a82b04168fea3215548f881dbd71b6cb4673ee561,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
heisenbergg.near,2023-03-06 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
hussainbillah.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
0fb21ebfbaa8dca683d0ec0fec5746fdf600f60017845ea68d84818bdee9de88,2022-10-20 00:00:00.000,1,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
05916f55aaaea7d6efa7ef952108910867899b5fa181d7617f355f4f623e0ed9,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
syarif12.near,2023-03-04 00:00:00.000,10,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
tolmindev.near,2022-10-06 00:00:00.000,16,11-50 SWAPS,YES,5,-0.001094302946,0.0,NO STAKE,YES,DEFI MASTER
sanc.near,2023-03-06 00:00:00.000,3,1-10 SWAPS,YES,3,0.1220839797,0.1220839797,0-100 STAKED,YES,DEFI MASTER
provic.near,2023-02-23 00:00:00.000,9,1-10 SWAPS,YES,1,0.02,0.02,0-100 STAKED,YES,DEFI MASTER
kuroashi.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,1,0.1,0.1,0-100 STAKED,YES,ONLY STAKED
5fa1e689cf94453dddb732087eb4ea7d865d558c05bc701334cb630efbc3cabc,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
manpreetleo.near,2023-02-23 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
bajino.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
e2fe5cc27f016f48429fff89a2a6c3f130890b969c62b906bf8574a9199b972e,2023-03-10 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
c1ea742db890728469c841d091f0d85227871c26ea387d64baa3c83a17f46fb9,2023-02-24 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
1999.near,2022-11-10 00:00:00.000,6,1-10 SWAPS,YES,23,-3.286916054,0.0,NO STAKE,YES,DEFI MASTER
64576bfcd0a1ceb4bfb49ad8731bab3ff12e9dea7507da243f6d82ff37d2f959,2022-10-10 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
darthxyler.near,2023-03-05 00:00:00.000,2,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
qiaoys.near,2023-03-05 00:00:00.000,1,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
kiugia.near,2023-03-06 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
whytayhan.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
sahilmassey.near,2022-11-24 00:00:00.000,18,11-50 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
matricore.near,2023-03-03 00:00:00.000,45,11-50 SWAPS,YES,1,1.0,1.0,0-100 STAKED,YES,DEFI MASTER
bridgeta.near,2022-11-13 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
bond09.near,2022-12-04 00:00:00.000,92,+50 SWAPS,YES,5,-13.9,0.0,NO STAKE,YES,DEFI MASTER
liupher.near,2023-03-06 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
kaylamatt.near,2023-03-10 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
garvit_electron.near,2023-01-27 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
staceyghanna.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
32ed45ce5094906e4a781c21dc4d7b42624802f0fae6574121cd55004f2d84f1,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
vivek_unu.near,2023-02-21 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
minlu.near,2023-01-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
sharddog.near,2023-02-07 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
rijal1178.near,2023-03-04 00:00:00.000,1,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
agelika.near,2023-02-20 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
flypew.near,2023-03-05 00:00:00.000,184,+50 SWAPS,YES,27,58.660161885,58.660161885,0-100 STAKED,YES,DEFI MASTER
kotygoroshko.near,2022-05-10 00:00:00.000,23,11-50 SWAPS,YES,12,-0.7179416036,0.0,NO STAKE,YES,DEFI MASTER
ea62f23245839d3b22da7335f0fa24718770ba1ef3df4bb5a03d6689c1d18f7b,2023-03-09 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
japandongnai2024.near,2022-11-24 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
cryptovishal.near,2023-03-05 00:00:00.000,1,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
sckoh.near,2022-11-01 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
nanank.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
6c58ae10e85f7f16118c04c6d20058c9fcc2ed7fa3ed5b5f3c6e9cad63126e87,2023-03-08 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
phuongnguyen33.near,2023-03-06 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
ofomenko.near,2023-02-07 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
iw3.near,2023-03-03 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
memegen.near,2022-11-21 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
halley.near,2023-02-19 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
kenny0001.near,2022-04-09 00:00:00.000,105,+50 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
f76bdf2d37cdd402649a779a915bc9d633b6f0b792875905ef17ffe131e0d627,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
keriv.near,2023-02-23 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
holeryeankah.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
188e7fa45cae0831f8b31d92fd61cb61a38e361467bbe587c91ce89994272c23,2023-02-17 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
587721c4199bb6a63d8f1673aebbdff8093ab611897b912f40379d97d9fb69c2,2023-03-01 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
aydinzach.near,2023-03-08 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
9791d1b0bb242fb4973b8cd481e5ea9fa46dbc42fa11535f508a01e28575d61b,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
brennaa.near,2022-11-13 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
denday.near,2022-11-14 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
faraned.near,2023-03-14 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
zi_ma_m23.crowdforces.near,2023-01-20 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
lex-axel.near,2022-11-11 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
ishitaf.near,2023-03-06 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
weras.near,2023-03-14 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
nirobtraderr.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
sadgadfsgadf.near,2023-03-06 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
mirnft.near,2022-12-20 00:00:00.000,5,1-10 SWAPS,YES,1,-104.377933932,0.0,NO STAKE,NO,DEFI MASTER
58673396627d1ea2b491bbd91cfc720f16c07364522132a464e96a6ed1f094d1,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
muratsenbursa55.near,2023-02-25 00:00:00.000,1,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
nhading.near,2022-11-08 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
papurai.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
93b5ee06aa5e09f02efbf03d6a89d7aa2dfe320076edaf4a1a65f8747d0b31ae,2023-03-06 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,6,104.407872548,104.407872548,+100 STAKED,NO,ONLY STAKED
berriewolf.near,2022-10-17 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
myhanh.near,2023-03-06 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
muhammetkutlu33.near,2023-02-25 00:00:00.000,5,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
bb7305c04cf6b42eb0da45405f000810cd4ebcab858f17d726ab5332bdea1c70,2023-02-18 00:00:00.000,1,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
6b9307b99c04ede0922f3bd3c09b83b075cf2f36baa7079672f86a1f6da3e50a,2022-10-09 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
santanu47493.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
khayla.near,2023-03-04 00:00:00.000,3,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
3346dd482196b2c74e4337fd5750ca3338274747229ca0e7067591821d1abeed,2023-01-23 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
luka1337.near,2022-11-17 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,2,-0.1839610178,0.0,NO STAKE,YES,ONLY STAKED
freedive20.near,2023-01-28 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
293878.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
39bce6b6298a6cb35386f607e6df220a813eea4c4bfb69d0d586ef5de29c4da6,2023-03-05 00:00:00.000,1,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
uchihaai.near,2022-11-14 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,1,3.34483,3.34483,0-100 STAKED,NO,ONLY STAKED
hoanghuydat.near,2023-03-04 00:00:00.000,8,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
randyx.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
enleap-test17.near,2023-02-09 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
8750ebd2aaf52e3b3c1334a44b9819d034ebb187ad0623e18198b26e3d72b6c1,2023-02-18 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
sona-tu.near,2022-11-15 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
bobby418.near,2023-02-16 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,2,-10.382936427,0.0,NO STAKE,YES,ONLY STAKED
44724541be8196ae575c391f6e4fc149299bcd2d3d54293995455cfa73dbe980,2023-03-12 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
twisender.near,2023-02-10 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
eugenewolf507.near,2023-01-03 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
richmal.near,2023-01-11 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
secretword.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
phuongdam.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
2f9fa39b63cbc34b58f4c62d0d623b6e04084be4929f076677cf0469999f09bc,2023-03-04 00:00:00.000,1,1-10 SWAPS,NO,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
e92ce374ca91b40f71d27e0a1353a29245429a3d5a947a9848c96f58c5bb2e43,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
9aa59766267639da797a856ec4e6361cdd6cb5364b3d876c19f963cf5b80b36c,2023-02-24 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
82bf165b162fd213c6c5dea7f63d336503561023608b4e46ae6362a48946148e,2023-03-04 00:00:00.000,1,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
thanhhue.near,2022-11-14 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
vangiang201.near,2023-03-13 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
thisaccountisnew.near,2022-12-22 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
jahidboss.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
txhchtxtxyc.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
julukan97.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
349e972a20e35a0346256b4bcfc56bc77379c0fee2b2af01c3478a1c455ea6bd,2023-03-05 00:00:00.000,3,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
hridoyasif.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
dilshad209.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
jmoss.near,2023-01-26 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,11,-0.0552390196,0.0,NO STAKE,YES,ONLY STAKED
mastrophot.near,2022-05-10 00:00:00.000,877,+50 SWAPS,YES,168,-0.9592248729,0.0,NO STAKE,YES,DEFI MASTER
bim0805.near,2023-03-02 00:00:00.000,114,+50 SWAPS,YES,50,-1.684236984,0.0,NO STAKE,YES,DEFI MASTER
glorix.near,2023-02-18 00:00:00.000,20,11-50 SWAPS,YES,6,175.318881914,175.318881914,+100 STAKED,YES,DEFI MASTER
cryptothefuture.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
ca440bb4c27b7946e809315b33a38970f4a3ebe3b494f628581bc4237389c367,2023-02-07 00:00:00.000,4,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
quangvinh2304.near,2023-03-06 00:00:00.000,25,11-50 SWAPS,YES,2,0.011,0.011,0-100 STAKED,YES,DEFI MASTER
bdhdjdjdd.near,2022-11-23 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
nguyenvinhvn.near,2022-11-03 00:00:00.000,4,1-10 SWAPS,YES,2,-0.003678505139,0.0,NO STAKE,YES,DEFI MASTER
janaeange.near,2023-03-10 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
tauina.near,2022-11-25 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
b089fd252bff8761741f7593faeac01d83e7e89e0754e38c4be70bbe6178212b,2023-03-10 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
jeffgold.near,2022-03-04 00:00:00.000,4,1-10 SWAPS,YES,2,27.641883684,27.641883684,0-100 STAKED,YES,DEFI MASTER
escobarindo.near,2023-02-07 00:00:00.000,158,+50 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
odoh.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
3b6eee9a1c45767bf048a022fbe66acf11743ac480fd7738d0906c29298d05be,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
8627e3669468f17a1383b88b0948fbfb4003069e14b9499a558fc7516b27d30d,2022-10-09 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
60737b29d8b28dd0f736f21f5e89311e184fe839e352b3e3b709a045e7aaff7c,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
c47731d97c69f464c0d495e6095e3d3eed2b25a112f36656e7c184175c8898e3,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
nearearn.near,2022-11-25 00:00:00.000,3,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
nyoachz.near,2023-03-06 00:00:00.000,6,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
vova11.near,2022-11-13 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
fonkerq.near,2023-02-23 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
zunaidddd.near,2023-03-10 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
c994d0c6dbe82b6b33844b4790810b49d5c712ebc2573a4a274d68ac5e0eb092,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
712af3de1e8547da52bff1f07287aaaaae2854ac5215f793bfc2e1f77bf036a6,2023-02-19 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
0x069.near,2023-03-07 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
hovaten.near,2023-03-06 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
pinkalskyy.near,2023-01-04 00:00:00.000,42,11-50 SWAPS,YES,2,-0.00631802785,0.0,NO STAKE,YES,DEFI MASTER
ngocvu321.near,2023-03-04 00:00:00.000,46,11-50 SWAPS,YES,4,-0.05627420557,0.0,NO STAKE,YES,DEFI MASTER
vunguyen01.near,2023-03-05 00:00:00.000,4,1-10 SWAPS,YES,1,0.06,0.06,0-100 STAKED,YES,DEFI MASTER
jcrock97.near,2023-03-04 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
b1e5a18d6671566ae4953f5b0c2a9e0c811522ed06e8be4b05a8fe7c9c13bb20,2023-02-16 00:00:00.000,1,1-10 SWAPS,NO,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
bienli.near,2023-03-11 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
vgifu.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
sarakamd.near,2023-03-10 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
zhaonan1861.near,2023-03-04 00:00:00.000,303,+50 SWAPS,YES,4,-1.094569651,0.0,NO STAKE,YES,DEFI MASTER
jerry.near,2023-03-08 00:00:00.000,2,1-10 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
hameedmoyal.near,2023-03-06 00:00:00.000,12,11-50 SWAPS,YES,0,,0.0,NO STAKE,NEVER STAKED,ONLY SWAPPED
zloyn.near,2023-02-25 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
akhilmehra.near,2023-03-05 00:00:00.000,0,NO SWAPS,NEVER SWAPPED,0,,0.0,NO STAKE,NEVER STAKED,NO DEFI ACTIVITY
